Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Germany,706,21357,Delta,254.55,329661,3929.19
Germany,720,23869,Omicron,284.49,353530,4213.68
Germany,734,24781,Omicron,295.36,378311,4509.04
Germany,748,33743,Omicron,402.18,412054,4911.22
Germany,762,39503,Omicron,470.83,451557,5382.05
Germany,776,37541,Omicron,447.45,489098,5829.5
Germany,790,40632,Omicron,484.29,529730,6313.79
Germany,804,28516,Omicron,339.88,558246,6653.67
Germany,818,27851,Omicron,331.95,586097,6985.62
Germany,832,23581,Omicron,281.06,609678,7266.68
Germany,846,18931,Omicron,225.64,628609,7492.32
Germany,860,14430,Omicron,171.99,643039,7664.31
Germany,874,11026,Omicron,131.42,654065,7795.73
Germany,888,4185,Omicron,49.88,658250,7845.61
Germany,895,362,Omicron,4.31,658612,7849.92
Ghana,125,17,0,0.54,17,0.54
Ghana,139,7,0,0.22,24,0.76
Ghana,153,3,0,0.09,27,0.85
Ghana,167,1,0,0.03,28,0.88
Ghana,181,11,0,0.35,39,1.23
Ghana,195,43,Others,1.36,82,2.59
Ghana,209,5,0,0.16,87,2.75
Ghana,223,23,0,0.72,110,3.47
Ghana,237,16,0,0.5,126,3.97
Ghana,265,2,0,0.06,128,4.03
Ghana,293,17,0,0.54,145,4.57
Ghana,307,16,0,0.5,161,5.07
Ghana,321,31,Others,0.98,192,6.05
Ghana,335,19,0,0.6,211,6.65
Ghana,349,121,Alpha,3.81,332,10.46
Ghana,370,83,Alpha,2.62,415,13.08
Ghana,384,65,Alpha,2.05,480,15.13
Ghana,398,125,Alpha,3.94,605,19.07
Ghana,412,72,Alpha,2.27,677,21.34
Ghana,426,83,Eta,2.62,760,23.96
Ghana,440,54,Alpha,1.7,814,25.66
Ghana,454,83,Alpha,2.62,897,28.28
Ghana,468,74,Others,2.33,971,30.61
Ghana,482,65,Others,2.05,1036,32.66
Ghana,496,74,Others,2.33,1110,34.99
Ghana,510,54,Others,1.7,1164,36.69
Ghana,524,94,Delta,2.96,1258,39.65
Ghana,538,146,Delta,4.6,1404,44.25
Ghana,552,162,Delta,5.11,1566,49.36
Ghana,566,75,Delta,2.36,1641,51.72
Ghana,580,88,Delta,2.77,1729,54.49
Ghana,594,19,0,0.6,1748,55.09
Ghana,608,152,Delta,4.79,1900,59.88
Ghana,622,63,Delta,1.99,1963,61.87
Ghana,636,58,Delta,1.83,2021,63.7
Ghana,650,46,Delta,1.45,2067,65.15
Ghana,664,23,0,0.72,2090,65.87
Ghana,678,60,Omicron,1.89,2150,67.76
Ghana,692,81,Omicron,2.55,2231,70.31
Ghana,706,340,Omicron,10.71,2571,81.02
Ghana,720,135,Omicron,4.25,2706,85.27
Ghana,734,15,0,0.47,2721,85.74
Ghana,748,8,0,0.25,2729,85.99
Ghana,762,5,0,0.16,2734,86.15
Ghana,776,2,0,0.06,2736,86.21
Ghana,804,1,0,0.03,2737,86.24
Ghana,860,6,0,0.19,2743,86.43
Ghana,874,22,0,0.69,2765,87.12
Greece,111,7,0,0.67,7,0.67
Greece,125,5,0,0.48,12,1.15
Greece,195,2,0,0.19,14,1.34
Greece,209,14,0,1.35,28,2.69
Greece,223,1,0,0.1,29,2.79
Greece,237,18,0,1.74,47,4.53
Greece,251,35,Others,3.37,82,7.9
Greece,265,38,Others,3.66,120,11.56
Greece,279,21,0,2.02,141,13.58
Greece,293,195,Others,18.8,336,32.38
Greece,307,127,Others,12.25,463,44.63
Greece,321,70,Others,6.75,533,51.38
Greece,335,239,Others,23.05,772,74.43
Greece,349,195,Others,18.8,967,93.23
Greece,370,135,Others,13.02,1102,106.25
Greece,384,101,Alpha,9.74,1203,115.99
Greece,398,137,Others,13.21,1340,129.2
Greece,412,1080,Alpha,104.14,2420,233.34
Greece,426,999,Alpha,96.33,3419,329.67
Greece,440,319,Alpha,30.76,3738,360.43
Greece,454,574,Alpha,55.35,4312,415.78
Greece,468,1148,Alpha,110.7,5460,526.48
Greece,482,1164,Alpha,112.24,6624,638.72
Greece,496,555,Alpha,53.52,7179,692.24
Greece,510,121,Others,11.67,7300,703.91
Greece,524,85,Others,8.2,7385,712.11
Greece,538,291,Delta,28.06,7676,740.17
Greece,552,349,Delta,33.65,8025,773.82
Greece,566,216,Delta,20.83,8241,794.65
Greece,580,173,Delta,16.68,8414,811.33
Greece,594,344,Delta,33.17,8758,844.5
Greece,608,636,Delta,61.33,9394,905.83
Greece,622,316,Delta,30.47,9710,936.3
Greece,636,12,0,1.16,9722,937.46
Greece,650,116,Delta,11.19,9838,948.65
Greece,664,441,Delta,42.52,10279,991.17
Greece,678,450,Delta,43.39,10729,1034.56
Greece,692,759,Delta,73.19,11488,1107.75
Greece,706,470,Omicron,45.32,11958,1153.07
Greece,720,122,Omicron,11.76,12080,1164.83
Greece,734,386,Omicron,37.22,12466,1202.05
Greece,748,285,Omicron,27.48,12751,1229.53
Greece,762,1514,Omicron,145.99,14265,1375.52
Greece,776,555,Omicron,53.52,14820,1429.04
Greece,790,179,Omicron,17.26,14999,1446.3
Greece,804,399,Omicron,38.47,15398,1484.77
Greece,818,38,Omicron,3.66,15436,1488.43
Greece,832,266,Omicron,25.65,15702,1514.08
Greece,846,17,0,1.64,15719,1515.72
Greece,860,17,0,1.64,15736,1517.36
Greece,874,14,0,1.35,15750,1518.71
Greece,888,6,0,0.58,15756,1519.29
Guatemala,125,3,0,0.16,3,0.16
Guatemala,139,6,0,0.33,9,0.49
Guatemala,153,19,0,1.04,28,1.53
Guatemala,167,11,0,0.6,39,2.13
Guatemala,181,6,0,0.33,45,2.46
Guatemala,195,10,0,0.55,55,3.01
Guatemala,209,3,0,0.16,58,3.17
Guatemala,237,1,0,0.05,59,3.22
Guatemala,251,2,0,0.11,61,3.33
Guatemala,265,17,0,0.93,78,4.26
Guatemala,279,10,0,0.55,88,4.81
Guatemala,293,10,0,0.55,98,5.36
Guatemala,307,4,0,0.22,102,5.58
Guatemala,321,7,0,0.38,109,5.96
Guatemala,335,4,0,0.22,113,6.18
Guatemala,349,33,Others,1.81,146,7.99
Guatemala,370,17,0,0.93,163,8.92
Guatemala,384,5,0,0.27,168,9.19
Guatemala,398,7,0,0.38,175,9.57
Guatemala,412,43,Others,2.36,218,11.93
Guatemala,426,13,0,0.71,231,12.64
Guatemala,440,6,0,0.33,237,12.97
Guatemala,454,23,0,1.26,260,14.23
Guatemala,468,7,0,0.38,267,14.61
Guatemala,482,11,0,0.6,278,15.21
Guatemala,496,17,0,0.93,295,16.14
Guatemala,510,24,0,1.32,319,17.46
Guatemala,524,71,Others,3.89,390,21.35
Guatemala,538,162,Others,8.88,552,30.23
Guatemala,552,48,Delta,2.63,600,32.86
Guatemala,566,62,Delta,3.4,662,36.26
Guatemala,580,78,Delta,4.27,740,40.53
Guatemala,594,92,Delta,5.04,832,45.57
Guatemala,608,131,Delta,7.18,963,52.75
Guatemala,622,116,Delta,6.36,1079,59.11
Guatemala,636,59,Delta,3.23,1138,62.34
Guatemala,650,23,0,1.26,1161,63.6
Guatemala,664,24,0,1.32,1185,64.92
Guatemala,678,17,0,0.93,1202,65.85
Guatemala,692,17,0,0.93,1219,66.78
Guatemala,706,70,Omicron,3.84,1289,70.62
Guatemala,720,133,Omicron,7.29,1422,77.91
Guatemala,734,38,Omicron,2.08,1460,79.99
Guatemala,748,42,Omicron,2.3,1502,82.29
Guatemala,762,46,Omicron,2.52,1548,84.81
Guatemala,776,15,0,0.82,1563,85.63
Guatemala,790,31,Omicron,1.7,1594,87.33
Guatemala,804,56,Omicron,3.07,1650,90.4
Guatemala,818,13,0,0.71,1663,91.11
Guatemala,832,57,Omicron,3.12,1720,94.23
Guatemala,846,42,Omicron,2.3,1762,96.53
Guatemala,860,45,Omicron,2.47,1807,99.0
Guatemala,874,51,Omicron,2.79,1858,101.79
Guinea,111,3,0,0.22,3,0.22
Guinea,125,3,0,0.22,6,0.44
Guinea,139,4,0,0.3,10,0.74
Guinea,153,12,0,0.89,22,1.63
Guinea,167,6,0,0.44,28,2.07
Guinea,181,1,0,0.07,29,2.14
Guinea,195,5,0,0.37,34,2.51
Guinea,209,17,0,1.26,51,3.77
Guinea,223,15,0,1.11,66,4.88
Guinea,237,4,0,0.3,70,5.18
Guinea,251,3,0,0.22,73,5.4
Guinea,265,4,0,0.3,77,5.7
Guinea,279,12,0,0.89,89,6.59
Guinea,293,9,0,0.67,98,7.26
Guinea,307,4,0,0.3,102,7.56
Guinea,321,2,0,0.15,104,7.71
Guinea,335,8,0,0.59,112,8.3
Guinea,349,4,0,0.3,116,8.6
Guinea,370,4,0,0.3,120,8.9
Guinea,384,8,0,0.59,128,9.49
Guinea,398,5,0,0.37,133,9.86
Guinea,412,8,0,0.59,141,10.45
Guinea,426,27,0,2.0,168,12.45
Guinea,440,7,0,0.52,175,12.97
Guinea,454,3,0,0.22,178,13.19
Guinea,468,6,0,0.44,184,13.63
Guinea,482,5,0,0.37,189,14.0
Guinea,496,4,0,0.3,193,14.3
Guinea,510,10,0,0.74,203,15.04
Guinea,524,1,0,0.07,204,15.11
Guinea,538,9,0,0.67,213,15.78
Guinea,552,13,0,0.96,226,16.74
Guinea,566,26,0,1.93,252,18.67
Guinea,580,22,0,1.63,274,20.3
Guinea,594,7,0,0.52,281,20.82
Guinea,608,1,0,0.07,282,20.89
Guinea,622,2,0,0.15,284,21.04
Guinea,664,4,0,0.3,288,21.34
Guinea,678,1,0,0.07,289,21.41
Guinea,692,6,0,0.44,295,21.85
Guinea,706,10,0,0.74,305,22.59
Guinea,720,103,Omicron,7.63,408,30.22
Guinea,734,7,0,0.52,415,30.74
Guinea,748,4,0,0.3,419,31.04
Guinea,762,2,0,0.15,421,31.19
Guinea,790,1,0,0.07,422,31.26
Hong Kong,111,3,0,0.4,3,0.4
Hong Kong,125,3,0,0.4,6,0.8
Hong Kong,139,8,0,1.06,14,1.86
Hong Kong,153,5,0,0.66,19,2.52
Hong Kong,167,31,Others,4.1,50,6.62
Hong Kong,181,231,Others,30.58,281,37.2
Hong Kong,195,240,Others,31.78,521,68.98
Hong Kong,209,105,Others,13.9,626,82.88
Hong Kong,223,55,Others,7.28,681,90.16
Hong Kong,237,28,0,3.71,709,93.87
Hong Kong,251,42,Others,5.56,751,99.43
Hong Kong,265,64,Others,8.47,815,107.9
Hong Kong,279,13,0,1.72,828,109.62
Hong Kong,293,25,0,3.31,853,112.93
Hong Kong,307,114,Others,15.09,967,128.02
Hong Kong,321,230,Others,30.45,1197,158.47
Hong Kong,335,135,Others,17.87,1332,176.34
Hong Kong,349,205,Others,27.14,1537,203.48
Hong Kong,370,71,Others,9.4,1608,212.88
Hong Kong,384,45,Others,5.96,1653,218.84
Hong Kong,398,14,0,1.85,1667,220.69
Hong Kong,412,29,0,3.84,1696,224.53
Hong Kong,426,142,Others,18.8,1838,243.33
Hong Kong,440,39,Others,5.16,1877,248.49
Hong Kong,454,74,Others,9.8,1951,258.29
Hong Kong,468,40,Delta,5.3,1991,263.59
Hong Kong,482,19,0,2.52,2010,266.11
Hong Kong,496,8,0,1.06,2018,267.17
Hong Kong,510,32,Delta,4.24,2050,271.41
Hong Kong,524,52,Delta,6.88,2102,278.29
Hong Kong,538,37,Delta,4.9,2139,283.19
Hong Kong,552,16,0,2.12,2155,285.31
Hong Kong,566,28,0,3.71,2183,289.02
Hong Kong,580,29,0,3.84,2212,292.86
Hong Kong,594,50,Delta,6.62,2262,299.48
Hong Kong,608,32,Delta,4.24,2294,303.72
Hong Kong,622,23,0,3.05,2317,306.77
Hong Kong,636,33,Delta,4.37,2350,311.14
Hong Kong,650,24,0,3.18,2374,314.32
Hong Kong,664,54,Delta,7.15,2428,321.47
Hong Kong,678,82,Delta,10.86,2510,332.33
Hong Kong,692,108,Delta,14.3,2618,346.63
Hong Kong,706,203,Omicron,26.88,2821,373.51
Hong Kong,720,373,Omicron,49.39,3194,422.9
Hong Kong,734,487,Omicron,64.48,3681,487.38
Hong Kong,748,753,Omicron,99.7,4434,587.08
Hong Kong,762,614,Omicron,81.29,5048,668.37
Hong Kong,776,230,Omicron,30.45,5278,698.82
Hong Kong,790,294,Omicron,38.93,5572,737.75
Hong Kong,804,458,Omicron,60.64,6030,798.39
Hong Kong,818,221,Omicron,29.26,6251,827.65
Hong Kong,832,244,Omicron,32.31,6495,859.96
Hong Kong,846,375,Omicron,49.65,6870,909.61
Hong Kong,860,190,Omicron,25.16,7060,934.77
Hong Kong,874,204,Omicron,27.01,7264,961.78
Hong Kong,888,38,Omicron,5.03,7302,966.81
Hungary,111,7,0,0.73,7,0.73
Hungary,125,5,0,0.52,12,1.25
Hungary,139,10,0,1.04,22,2.29
Hungary,153,4,0,0.42,26,2.71
Hungary,167,3,0,0.31,29,3.02
Hungary,181,1,0,0.1,30,3.12
Hungary,223,7,0,0.73,37,3.85
Hungary,237,71,Others,7.37,108,11.22
Hungary,265,105,Others,10.9,213,22.12
Hungary,279,6,0,0.62,219,22.74
Hungary,293,37,Others,3.84,256,26.58
Hungary,335,1,0,0.1,257,26.68
Hungary,349,8,0,0.83,265,27.51
Hungary,370,19,0,1.97,284,29.48
Hungary,384,27,0,2.8,311,32.28
Hungary,398,12,0,1.25,323,33.53
Hungary,412,3,0,0.31,326,33.84
Hungary,678,32,Delta,3.32,358,37.16
Hungary,692,25,0,2.59,383,39.75
Hungary,706,27,0,2.8,410,42.55
Hungary,720,15,0,1.56,425,44.11
Hungary,734,13,0,1.35,438,45.46
Iceland,195,50,Others,135.58,50,135.58
Iceland,209,79,Others,214.21,129,349.79
Iceland,223,74,Others,200.66,203,550.45
Iceland,237,41,Others,111.17,244,661.62
Iceland,251,453,Others,1228.33,697,1889.95
Iceland,265,837,Others,2269.57,1534,4159.52
Iceland,279,775,Others,2101.46,2309,6260.98
Iceland,293,520,Others,1410.01,2829,7670.99
Iceland,307,158,Others,428.43,2987,8099.42
Iceland,321,176,Others,477.23,3163,8576.65
Iceland,335,145,Others,393.18,3308,8969.83
Iceland,349,236,Others,639.93,3544,9609.76
Iceland,370,75,Others,203.37,3619,9813.13
Iceland,384,26,0,70.5,3645,9883.63
Iceland,398,18,0,48.81,3663,9932.44
Iceland,412,12,0,32.54,3675,9964.98
Iceland,426,51,Alpha,138.29,3726,10103.27
Iceland,440,101,Alpha,273.87,3827,10377.14
Iceland,454,83,Alpha,225.06,3910,10602.2
Iceland,468,147,Alpha,398.6,4057,11000.8
Iceland,482,58,Alpha,157.27,4115,11158.07
Iceland,496,39,Alpha,105.75,4154,11263.82
Iceland,510,29,0,78.64,4183,11342.46
Iceland,524,33,Delta,89.48,4216,11431.94
Iceland,538,38,Delta,103.04,4254,11534.98
Iceland,552,611,Delta,1656.76,4865,13191.74
Iceland,566,1414,Delta,3834.14,6279,17025.88
Iceland,580,1242,Delta,3367.75,7521,20393.63
Iceland,594,394,Delta,1068.35,7915,21461.98
India,111,439,Others,0.32,439,0.32
India,125,530,Others,0.38,969,0.7
India,139,546,Others,0.39,1515,1.09
India,153,733,Others,0.53,2248,1.62
India,167,267,Others,0.19,2515,1.81
India,181,315,Others,0.23,2830,2.04
India,195,379,Others,0.27,3209,2.31
India,209,404,Others,0.29,3613,2.6
India,223,304,Others,0.22,3917,2.82
India,237,426,Others,0.31,4343,3.13
India,251,384,Others,0.28,4727,3.41
India,265,384,Others,0.28,5111,3.69
India,279,267,Others,0.19,5378,3.88
India,293,296,Others,0.21,5674,4.09
India,307,185,Others,0.13,5859,4.22
India,321,961,Others,0.69,6820,4.91
India,335,1339,Others,0.96,8159,5.87
India,349,1665,Others,1.19,9824,7.06
India,370,986,Others,0.71,10810,7.77
India,384,1018,Others,0.73,11828,8.5
India,398,1114,Others,0.8,12942,9.3
India,412,1582,Others,1.14,14524,10.44
India,426,2277,Kappa,1.63,16801,12.07
India,440,3270,Kappa,2.35,20071,14.42
India,454,5694,Delta,4.09,25765,18.51
India,468,6051,Delta,4.34,31816,22.85
India,482,4841,Delta,3.47,36657,26.32
India,496,3867,Delta,2.78,40524,29.1
India,510,3349,Delta,2.4,43873,31.5
India,524,3166,Delta,2.27,47039,33.77
India,538,3028,Delta,2.17,50067,35.94
India,552,3115,Delta,2.24,53182,38.18
India,566,2900,Delta,2.08,56082,40.26
India,580,2598,Delta,1.86,58680,42.12
India,594,4568,Delta,3.28,63248,45.4
India,608,3862,Delta,2.77,67110,48.17
India,622,3460,Delta,2.48,70570,50.65
India,636,3948,Delta,2.83,74518,53.48
India,650,3181,Delta,2.28,77699,55.76
India,664,3012,Delta,2.16,80711,57.92
India,678,2792,Delta,2.0,83503,59.92
India,692,3569,Delta,2.56,87072,62.48
India,706,5374,Delta,3.86,92446,66.34
India,720,11570,Omicron,8.3,104016,74.64
India,734,9178,Omicron,6.59,113194,81.23
India,748,8128,Omicron,5.83,121322,87.06
India,762,6161,Omicron,4.42,127483,91.48
India,776,2266,Omicron,1.63,129749,93.11
India,790,897,Omicron,0.64,130646,93.75
India,804,436,Omicron,0.31,131082,94.06
India,818,706,Omicron,0.51,131788,94.57
India,832,908,Omicron,0.65,132696,95.22
India,846,877,Omicron,0.63,133573,95.85
India,860,762,Omicron,0.55,134335,96.4
India,874,1560,Omicron,1.12,135895,97.52
India,888,537,Omicron,0.39,136432,97.91
Indonesia,111,10,0,0.04,10,0.04
Indonesia,125,13,0,0.05,23,0.09
Indonesia,139,17,0,0.06,40,0.15
Indonesia,153,19,0,0.07,59,0.22
Indonesia,167,14,0,0.05,73,0.27
Indonesia,181,18,0,0.07,91,0.34
Indonesia,195,25,0,0.09,116,0.43
Indonesia,209,25,0,0.09,141,0.52
Indonesia,223,22,0,0.08,163,0.6
Indonesia,237,36,Others,0.13,199,0.73
Indonesia,251,23,0,0.08,222,0.81
Indonesia,265,27,0,0.1,249,0.91
Indonesia,279,49,Others,0.18,298,1.09
Indonesia,293,44,Others,0.16,342,1.25
Indonesia,307,85,Others,0.31,427,1.56
Indonesia,321,76,Others,0.28,503,1.84
Indonesia,335,104,Others,0.38,607,2.22
Indonesia,349,400,Others,1.45,1007,3.67
Indonesia,370,367,Others,1.33,1374,5.0
Indonesia,384,225,Others,0.81,1599,5.81
Indonesia,398,185,Others,0.67,1784,6.48
Indonesia,412,258,Others,0.93,2042,7.41
Indonesia,426,204,Others,0.74,2246,8.15
Indonesia,440,152,Others,0.55,2398,8.7
Indonesia,454,149,Others,0.54,2547,9.24
Indonesia,468,220,Others,0.8,2767,10.04
Indonesia,482,336,Others,1.22,3103,11.26
Indonesia,496,514,Others,1.86,3617,13.12
Indonesia,510,614,Delta,2.22,4231,15.34
Indonesia,524,1044,Delta,3.78,5275,19.12
Indonesia,538,1053,Delta,3.81,6328,22.93
Indonesia,552,791,Delta,2.86,7119,25.79
Indonesia,566,1021,Delta,3.69,8140,29.48
Indonesia,580,561,Delta,2.03,8701,31.51
Indonesia,594,648,Delta,2.34,9349,33.85
Indonesia,608,382,Delta,1.38,9731,35.23
Indonesia,622,276,Delta,1.0,10007,36.23
Indonesia,636,230,Delta,0.83,10237,37.06
Indonesia,650,144,Delta,0.52,10381,37.58
Indonesia,664,112,Delta,0.41,10493,37.99
Indonesia,678,147,Delta,0.53,10640,38.52
Indonesia,692,205,Delta,0.74,10845,39.26
Indonesia,706,508,Delta,1.84,11353,41.1
Indonesia,720,1988,Omicron,7.19,13341,48.29
Indonesia,734,3500,Omicron,12.66,16841,60.95
Indonesia,748,2230,Omicron,8.07,19071,69.02
Indonesia,762,967,Omicron,3.5,20038,72.52
Indonesia,776,783,Omicron,2.83,20821,75.35
Indonesia,790,789,Omicron,2.85,21610,78.2
Indonesia,804,401,Omicron,1.45,22011,79.65
Indonesia,818,239,Omicron,0.86,22250,80.51
Indonesia,832,91,Omicron,0.33,22341,80.84
Indonesia,846,85,Omicron,0.31,22426,81.15
Indonesia,860,146,Omicron,0.53,22572,81.68
Indonesia,874,455,Omicron,1.65,23027,83.33
Indonesia,888,749,Omicron,2.71,23776,86.04
Iran,111,9,0,0.11,9,0.11
Iran,125,8,0,0.09,17,0.2
Iran,139,4,0,0.05,21,0.25
Iran,153,11,0,0.13,32,0.38
Iran,167,6,0,0.07,38,0.45
Iran,181,4,0,0.05,42,0.5
Iran,223,6,0,0.07,48,0.57
Iran,251,3,0,0.04,51,0.61
Iran,265,2,0,0.02,53,0.63
Iran,279,3,0,0.04,56,0.67
Iran,293,19,0,0.22,75,0.89
Iran,307,12,0,0.14,87,1.03
Iran,321,15,0,0.18,102,1.21
Iran,335,13,0,0.15,115,1.36
Iran,349,20,0,0.24,135,1.6
Iran,370,9,0,0.11,144,1.71
Iran,384,39,Others,0.46,183,2.17
Iran,398,26,0,0.31,209,2.48
Iran,412,12,0,0.14,221,2.62
Iran,440,16,0,0.19,237,2.81
Iran,454,19,0,0.22,256,3.03
Iran,468,46,Alpha,0.54,302,3.57
Iran,482,18,0,0.21,320,3.78
Iran,496,4,0,0.05,324,3.83
Iran,538,1,0,0.01,325,3.84
Iran,552,3,0,0.04,328,3.88
Iran,566,4,0,0.05,332,3.93
Iran,594,4,0,0.05,336,3.98
Iran,608,1,0,0.01,337,3.99
Iran,636,2,0,0.02,339,4.01
Iran,650,1,0,0.01,340,4.02
Iran,678,1,0,0.01,341,4.03
Iran,692,1,0,0.01,342,4.04
Iran,706,48,Omicron,0.56,390,4.6
Iran,720,53,Omicron,0.62,443,5.22
Iran,734,15,0,0.18,458,5.4
Iran,748,132,Omicron,1.55,590,6.95
Iran,762,125,Omicron,1.47,715,8.42
Iran,776,263,Omicron,3.09,978,11.51
Iran,790,72,Omicron,0.85,1050,12.36
Iran,804,8,0,0.09,1058,12.45
Iran,818,27,0,0.32,1085,12.77
Iran,832,56,Omicron,0.66,1141,13.43
Iran,846,18,0,0.21,1159,13.64
Iran,860,39,Omicron,0.46,1198,14.1
Iran,874,10,0,0.12,1208,14.22
Iran,888,2,0,0.02,1210,14.24
Iraq,139,10,0,0.24,10,0.24
Iraq,153,18,0,0.44,28,0.68
Iraq,167,1,0,0.02,29,0.7
Iraq,265,2,0,0.05,31,0.75
Iraq,335,2,0,0.05,33,0.8
Iraq,349,3,0,0.07,36,0.87
Iraq,370,3,0,0.07,39,0.94
Iraq,384,4,0,0.1,43,1.04
Iraq,398,50,Alpha,1.21,93,2.25
Iraq,412,11,0,0.27,104,2.52
Iraq,426,6,0,0.15,110,2.67
Iraq,440,5,0,0.12,115,2.79
Iraq,454,2,0,0.05,117,2.84
Iraq,468,6,0,0.15,123,2.99
Iraq,482,3,0,0.07,126,3.06
Iraq,496,2,0,0.05,128,3.11
Iraq,510,13,0,0.32,141,3.43
Iraq,524,19,0,0.46,160,3.89
Iraq,538,44,Delta,1.07,204,4.96
Iraq,552,65,Delta,1.58,269,6.54
Iraq,566,45,Delta,1.09,314,7.63
Iraq,580,71,Delta,1.72,385,9.35
Iraq,594,15,0,0.36,400,9.71
Iraq,608,39,Delta,0.95,439,10.66
Iraq,622,41,Delta,1.0,480,11.66
Iraq,636,7,0,0.17,487,11.83
Iraq,650,6,0,0.15,493,11.98
Iraq,664,20,0,0.49,513,12.47
Iraq,678,24,0,0.58,537,13.05
Iraq,692,45,Delta,1.09,582,14.14
Iraq,706,6,0,0.15,588,14.29
Iraq,720,44,Delta,1.07,632,15.36
Iraq,734,113,Omicron,2.74,745,18.1
Iraq,748,70,Omicron,1.7,815,19.8
Iraq,762,29,0,0.7,844,20.5
Ireland,111,111,Others,22.28,111,22.28
Ireland,125,43,Others,8.63,154,30.91
Ireland,139,8,0,1.61,162,32.52
Ireland,153,5,0,1.0,167,33.52
Ireland,167,9,0,1.81,176,35.33
Ireland,181,31,Others,6.22,207,41.55
Ireland,195,58,Others,11.64,265,53.19
Ireland,209,85,Others,17.06,350,70.25
Ireland,223,21,0,4.21,371,74.46
Ireland,237,79,Others,15.85,450,90.31
Ireland,251,101,Others,20.27,551,110.58
Ireland,265,85,Others,17.06,636,127.64
Ireland,279,98,Others,19.67,734,147.31
Ireland,293,63,Others,12.64,797,159.95
Ireland,307,93,Others,18.66,890,178.61
Ireland,321,90,Others,18.06,980,196.67
Ireland,335,96,Others,19.27,1076,215.94
Ireland,349,331,Alpha,66.43,1407,282.37
Ireland,370,478,Alpha,95.93,1885,378.3
Ireland,384,1127,Alpha,226.17,3012,604.47
Ireland,398,1439,Alpha,288.79,4451,893.26
Ireland,412,1606,Alpha,322.3,6057,1215.56
Ireland,426,1702,Alpha,341.57,7759,1557.13
Ireland,440,1364,Alpha,273.74,9123,1830.87
Ireland,454,1437,Alpha,288.39,10560,2119.26
Ireland,468,1899,Alpha,381.1,12459,2500.36
Ireland,482,1400,Alpha,280.96,13859,2781.32
Ireland,496,2364,Alpha,474.42,16223,3255.74
Ireland,510,1206,Alpha,242.03,17429,3497.77
Ireland,524,1563,Alpha,313.67,18992,3811.44
Ireland,538,1770,Delta,355.21,20762,4166.65
Ireland,552,2653,Delta,532.42,23415,4699.07
Ireland,566,2880,Delta,577.98,26295,5277.05
Ireland,580,2910,Delta,584.0,29205,5861.05
Ireland,594,2218,Delta,445.12,31423,6306.17
Ireland,608,2452,Delta,492.08,33875,6798.25
Ireland,622,1636,Delta,328.32,35511,7126.57
Ireland,636,2554,Delta,512.55,38065,7639.12
Ireland,650,2675,Delta,536.84,40740,8175.96
Ireland,664,943,Delta,189.25,41683,8365.21
Ireland,678,517,Delta,103.75,42200,8468.96
Ireland,692,2392,Delta,480.04,44592,8949.0
Ireland,706,2993,Omicron,600.65,47585,9549.65
Ireland,720,2956,Omicron,593.23,50541,10142.88
Ireland,734,3961,Omicron,794.92,54502,10937.8
Ireland,748,1462,Omicron,293.4,55964,11231.2
Ireland,762,722,Omicron,144.9,56686,11376.1
Ireland,776,633,Omicron,127.03,57319,11503.13
Ireland,790,1758,Omicron,352.81,59077,11855.94
Ireland,804,3400,Omicron,682.33,62477,12538.27
Ireland,818,2202,Omicron,441.91,64679,12980.18
Ireland,832,2413,Omicron,484.26,67092,13464.44
Ireland,846,1147,Omicron,230.19,68239,13694.63
Ireland,860,835,Omicron,167.57,69074,13862.2
Ireland,874,791,Omicron,158.74,69865,14020.94
Ireland,888,892,Omicron,179.01,70757,14199.95
Ireland,895,51,Omicron,10.23,70808,14210.18
Israel,111,1,0,0.11,1,0.11
Israel,125,1,0,0.11,2,0.22
Israel,139,18,0,1.94,20,2.16
Israel,153,7,0,0.75,27,2.91
Israel,167,16,0,1.72,43,4.63
Israel,181,5,0,0.54,48,5.17
Israel,195,42,Others,4.52,90,9.69
Israel,209,7,0,0.75,97,10.44
Israel,223,1,0,0.11,98,10.55
Israel,237,3,0,0.32,101,10.87
Israel,251,1,0,0.11,102,10.98
Israel,279,1,0,0.11,103,11.09
Israel,321,7,0,0.75,110,11.84
Israel,335,50,Others,5.38,160,17.22
Israel,349,1838,Others,197.83,1998,215.05
Israel,370,952,Alpha,102.46,2950,317.51
Israel,384,2104,Alpha,226.46,5054,543.97
Israel,398,707,Alpha,76.1,5761,620.07
Israel,412,1734,Alpha,186.63,7495,806.7
Israel,426,847,Alpha,91.16,8342,897.86
Israel,440,767,Alpha,82.55,9109,980.41
Israel,454,402,Alpha,43.27,9511,1023.68
Israel,468,309,Alpha,33.26,9820,1056.94
Israel,482,159,Alpha,17.11,9979,1074.05
Israel,496,127,Alpha,13.67,10106,1087.72
Israel,510,75,Delta,8.07,10181,1095.79
Israel,524,736,Delta,79.22,10917,1175.01
Israel,538,1292,Delta,139.06,12209,1314.07
Israel,552,350,Delta,37.67,12559,1351.74
Israel,566,1134,Delta,122.05,13693,1473.79
Israel,580,1038,Delta,111.72,14731,1585.51
Israel,594,1493,Delta,160.69,16224,1746.2
Israel,608,1749,Delta,188.25,17973,1934.45
